,action,wolfIdentity,sheepIdentity,precision,responseSubtlety,responsePosterior,RT(ms),realSubtlety,numberObjects,trajectoryFilename
41,True,0,1,11.0,30,0.9903601462225383,7416.666666666667,30,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/211.pkl
42,False,0,1,3.3,60,0.9637357486517961,8000.000000000001,60,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/205.pkl
43,False,0,8,50.0,5,0.02831859768465302,8000.000000000001,180,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/167.pkl
44,False,0,1,11.0,30,0.7589990976649652,8000.000000000001,30,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/99.pkl
45,False,0,1,3.3,60,0.19411460299237884,8000.000000000001,150,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/173.pkl
46,True,0,1,11.0,30,0.9938186097025313,7216.666666666667,30,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/8.pkl
47,False,0,1,3.3,60,0.8857281489794966,8000.000000000001,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/198.pkl
48,False,0,1,1.83,90,0.3649688673844887,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/66.pkl
49,False,0,1,1.83,90,0.6170237075381403,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/72.pkl
50,False,0,1,11.0,30,0.9730071578846113,8000.000000000001,30,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/64.pkl
51,True,0,1,50.0,5,0.9906169106755808,2016.6666666666667,5,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/70.pkl
52,False,0,1,3.3,60,0.7263625290420157,8000.000000000001,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/58.pkl
53,False,5,3,50.0,5,0.6432038283097152,8000.000000000001,150,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/159.pkl
54,False,0,5,50.0,5,0.062072525342273664,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/165.pkl
55,False,0,1,3.3,60,0.44430333390242,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/171.pkl
56,False,1,3,11.0,30,0.06194698443970504,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/213.pkl
57,False,2,1,1.83,90,0.09154183551333293,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/207.pkl
58,False,0,1,1.83,90,0.6809506623226487,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/206.pkl
59,False,0,1,3.3,60,0.8770266006646353,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/212.pkl
60,False,0,1,3.3,60,0.9799543432509381,8000.000000000001,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/170.pkl
61,False,7,2,0.31,150,0.04511757932751566,8000.000000000001,90,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/164.pkl
62,False,4,2,0.31,150,0.06852161323745175,8000.000000000001,120,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/158.pkl
63,False,0,1,1.83,90,0.319297403109807,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/59.pkl
64,False,0,1,11.0,30,0.5225953523762022,8000.000000000001,30,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/71.pkl
65,False,0,1,3.3,60,0.5593094944600392,8000.000000000001,60,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/65.pkl
66,False,0,1,3.3,60,0.6643033352983228,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/16.pkl
67,False,1,5,11.0,30,0.08710196840784332,8000.000000000001,150,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/103.pkl
68,False,1,2,3.3,60,0.19310563178552637,8000.000000000001,150,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/117.pkl
69,False,0,2,50.0,5,0.23691663208026187,8000.000000000001,120,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/116.pkl
70,False,3,0,11.0,30,0.06974926172192765,8000.000000000001,120,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/102.pkl
71,False,0,1,1.83,90,0.5964402940996297,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/17.pkl
72,True,0,1,11.0,30,0.9939162378275127,5216.666666666667,30,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/29.pkl
73,True,0,1,11.0,30,0.9919814418677225,5216.666666666667,30,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/15.pkl
74,True,0,1,3.3,60,0.9915850387898821,5816.666666666667,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/114.pkl
75,False,0,1,11.0,30,0.9892443840257634,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/100.pkl
76,True,0,1,11.0,30,0.9913630104774349,3816.666666666667,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/128.pkl
77,False,1,4,0.31,150,0.06281774883222552,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/129.pkl
78,False,4,1,3.3,60,0.05456149062451564,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/101.pkl
79,False,0,1,1.83,90,0.9542270549758359,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/115.pkl
80,True,0,1,50.0,5,0.9934304415152052,6016.666666666667,5,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/14.pkl
81,True,0,1,50.0,5,0.9919215806751639,4216.666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/28.pkl
82,False,0,1,1.83,90,0.661977689303269,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/10.pkl
83,False,2,1,11.0,30,0.19731730891536464,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/38.pkl
84,False,6,4,11.0,30,0.08807709568264885,8000.000000000001,180,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/139.pkl
85,False,8,3,0.92,120,0.39658040132485123,8000.000000000001,180,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/111.pkl
86,False,0,1,50.0,5,0.9898551165015541,8000.000000000001,5,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/105.pkl
87,False,5,3,3.3,60,0.07885464466301004,8000.000000000001,180,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/104.pkl
88,False,6,3,50.0,5,0.02877496544086163,8000.000000000001,150,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/110.pkl
89,False,7,3,11.0,30,0.03418308376743436,8000.000000000001,150,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/138.pkl
90,False,3,2,3.3,60,0.20128317805714965,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/39.pkl
91,False,1,2,1.83,90,0.41711399722191084,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/11.pkl
92,False,3,2,3.3,60,0.4901573472153763,8000.000000000001,180,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/13.pkl
93,False,0,1,11.0,30,0.8294783550850768,8000.000000000001,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/106.pkl
94,False,0,1,50.0,5,0.9241330264673374,8000.000000000001,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/112.pkl
95,True,0,1,50.0,5,0.9917239939565974,7616.666666666667,30,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/113.pkl
96,False,5,1,3.3,60,0.0828366117746628,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/107.pkl
97,False,0,2,1.83,90,0.1250344301021839,8000.000000000001,150,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/12.pkl
98,False,0,1,3.3,60,0.8747802505872719,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/23.pkl
99,False,0,1,3.3,60,0.8130632084433975,8000.000000000001,60,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/37.pkl
